,url,abstract,lead_paragraph
766,https://www.nytimes.com/2023/11/20/arts/design/guggenheim-director-westermann-abu-dhabi.html,"Mariët Westermann, vice chancellor of N.Y.U.’s Abu Dhabi campus, will come to New York to run the museum complex as it prepares to open Guggenheim Abu Dhabi.","As cultural institutions all over the country struggle to make a case for themselves in a digital world, and job descriptions for arts leaders have grown increasingly complex, the Solomon R. Guggenheim Museum and Foundation on Monday announced that it had named Mariët Westermann director and chief executive of its museum group. Westermann, the vice chancellor of N.Y.U. Abu Dhabi in the United Arab Emirates, will be the first woman to direct the entire museum group, overseeing the Foundation and its flagship institution in New York, as well as its global outposts in Venice, Bilbao, Spain,  and the future Guggenheim Abu Dhabi."
767,https://www.nytimes.com/2023/11/08/nyregion/gop-nyc-council-seat-bronx.html,"Although Democrats won contentious races all across New York, losses in the Bronx and throughout Long Island gave Republicans hope.","The last time voters in the Bronx were represented by a Republican on the City Council, Mayor Ed Koch was still asking voters “How’m I doin’,” Ronald Reagan was president and hip-hop music was mostly a local phenomenon."
768,https://www.nytimes.com/2023/11/11/us/politics/trump-2025-immigration-agenda.html,"If he regains power, Donald Trump wants not only to revive some of the immigration policies criticized as draconian during his presidency, but expand and toughen them.",Former President Donald J. Trump is planning an extreme expansion of his first-term crackdown on immigration if he returns to power in 2025 — including preparing to round up undocumented people already in the United States on a vast scale and detain them in sprawling camps while they wait to be expelled.
769,https://www.nytimes.com/2023/11/21/opinion/rosalynn-carter-first-lady-politics.html,She was the most politically active first lady since Eleanor Roosevelt. Why have her efforts been so overlooked?,"When Americans look back and take stock of their most impressive first ladies, they rarely think of Rosalynn Carter."
770,https://www.nytimes.com/2023/11/13/nyregion/newyorktoday/hoboken-climate-change.html,The New Jersey city has been more forward-thinking than New York in preparing for big storms.,"Good morning. It’s Monday. We’ll look at the contrasts between two flood-prone cities on the Hudson River — New York and Hoboken, N.J. — in an era when climate change is bringing us more intense storms."
771,https://www.nytimes.com/2023/11/19/world/americas/argentina-election-javier-milei.html,Argentina’s next president is a libertarian economist whose brash style and embrace of conspiracy theories has parallels with those of Donald J. Trump.,"Argentines on Sunday chose Javier Milei, a far-right libertarian who has drawn comparisons to Donald J. Trump, as their next president, a lurch to the right for a nation struggling under an economic crisis and a sign of the enduring strength of the global far right."
772,https://www.nytimes.com/2023/11/07/theater/harmony-broadway-barry-manilow.html,"“Harmony,” about a singing group undone by Nazism, has been a decades-in-the-making labor of love for the singer and his longtime collaborator Bruce Sussman.",Barry Manilow is superstitious.
773,https://www.nytimes.com/2023/11/22/opinion/openai-sam-altman.html,Science fiction writers and A.I. researchers have long feared the machine you can’t turn off.,"Science fiction writers and artificial intelligence researchers have long feared the machine you can’t turn off. The story goes something like this: A powerful A.I. is developed. Its designers are thrilled, then unsettled, then terrified. They go to pull the plug, only to learn the A.I. has copied its code elsewhere, perhaps everywhere."
774,https://www.nytimes.com/2023/11/10/world/europe/hungary-lgbtq-laws-museum.html,A government campaign against what it calls “homosexual propaganda” is unsettling booksellers and has resulted in the firing of the director of one of the country’s leading museums.,"When a far-right member of Hungary’s Parliament invited the media three years ago to watch her shred a book of fairy tales that included a gay Cinderella, only one reporter showed up."
775,https://www.nytimes.com/2023/11/18/technology/open-ai-sam-altman-what-happened.html,The departure of the high-profile boss of the San Francisco company drew attention to a philosophical rift among the people building new A.I. systems.,"Over the last year, Sam Altman led OpenAI to the adult table of the technology industry. Thanks to its hugely popular ChatGPT chatbot, the San Francisco start-up was at the center of an artificial intelligence boom, and Mr. Altman, OpenAI’s chief executive, had become one of the most recognizable people in tech."
776,https://www.nytimes.com/2023/11/30/opinion/political-reality-algorithms.html,Algorithms have become far too good at telling us what we think we already know.,"I’ve known conspiracy theorists my entire life. In fact, there’s probably a little bit of conspiracy theorist in each of us, myself included. (Don’t get me started on Game 6 of the 2002 N.B.A. Western Conference Finals.) We’re naturally drawn to mysteries, rumors of secret backroom deals and tales of intrigue. Some dive in more deeply and recklessly than others, but showing an interest in the story behind a story isn’t just human nature, it can also be a sign of healthy skepticism, and an unwillingness to take official or conventional explanations at face value."
777,https://www.nytimes.com/2023/11/18/opinion/mullin-teamsters-supreme-court-warner-zaslav.html,Here’s what caught my eye this week.,"There was a lot of news this week, and I could not write a column about every event. Instead, here are some quick thoughts on a few events that caught my eye. You can think of this as something like a lightning round."
778,https://www.nytimes.com/2023/11/20/magazine/chikungunya-fever-diagnosis.html,"“Go to the emergency room,” the doctor told him after hearing of his trip and fever, rash and whole-body weakness. “You need to be seen.”","The 57-year-old man looked up the long staircase that led to his rooms in the rectory, the residence he shared with three other priests. He gripped the handrail on either side of the stairs and forced his foot onto the first step. Slowly he pulled himself up the two flights of stairs to his rooms. His trip home to Boston from a conference in Asunción, Paraguay, had been rough. It was an overnight trip, but he hadn’t been able to sleep at all. Now all he wanted to do was take off his Roman collar and lie down."
